@relation S1 datasets
@attribute f1 numeric
@attribute f2 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14}

@data
8.9562e+05,1.7839e+05,4
8.2979e+05,2.057e+05,4
8.6517e+05,1.7376e+05,4
8.5045e+05,1.5543e+05,4
8.6421e+05,2.1653e+05,4
8.4877e+05,1.1108e+05,4
7.912e+05,1.6484e+05,4
8.3416e+05,1.4068e+05,4
8.439e+05,2.194e+05,4
8.5733e+05,1.4369e+05,4
8.3815e+05,1.5954e+05,4
3.4069e+05,5.6937e+05,5
3.1596e+05,5.8716e+05,5
4.0565e+05,6.2294e+05,5
3.5983e+05,5.5498e+05,5
3.493e+05,5.5769e+05,5
2.8942e+05,5.5913e+05,5
4.0869e+05,5.6252e+05,5
3.2131e+05,5.7472e+05,5
2.8657e+05,5.4747e+05,5
3.7026e+05,5.8526e+05,5
3.3997e+05,5.626e+05,5
4.1092e+05,6.1452e+05,5
2.8357e+05,5.6373e+05,5
3.472e+05,5.9132e+05,5
3.4206e+05,5.7004e+05,5
3.1733e+05,5.5609e+05,5
3.3579e+05,5.4131e+05,5
3.3046e+05,5.6876e+05,5
3.6679e+05,5.8258e+05,5
3.787e+05,5.9176e+05,5
3.3998e+05,5.6542e+05,5
3.3834e+05,5.6686e+05,5
3.3847e+05,5.6335e+05,5
4.3205e+05,6.1372e+05,5
3.4006e+05,5.5051e+05,5
3.3435e+05,5.7805e+05,5
2.9678e+05,5.7243e+05,5
3.5334e+05,5.9257e+05,5
3.3402e+05,5.628e+05,5
3.2844e+05,5.3269e+05,5
3.6593e+05,5.7171e+05,5
3.4325e+05,5.6438e+05,5
3.2506e+05,5.8112e+05,5
3.3088e+05,5.7906e+05,5
3.7865e+05,5.7958e+05,5
3.3912e+05,5.6686e+05,5
3.333e+05,5.9759e+05,5
3.6705e+05,5.5345e+05,5
3.4584e+05,5.6159e+05,5
3.6693e+05,5.8129e+05,5
3.5879e+05,5.4705e+05,5
3.9357e+05,5.7964e+05,5
3.044e+05,5.4522e+05,5
3.5398e+05,5.7892e+05,5
3.37e+05,5.8953e+05,5
3.2774e+05,5.5962e+05,5
3.3455e+05,5.792e+05,5
2.9711e+05,5.5648e+05,5
3.274e+05,5.4888e+05,5
4.1389e+05,5.6446e+05,5
3.2604e+05,5.5377e+05,5
3.3781e+05,5.5845e+05,5
3.339e+05,5.3284e+05,5
3.4054e+05,5.6865e+05,5
3.5848e+05,5.5492e+05,5
3.1806e+05,5.8162e+05,5
3.6775e+05,5.7829e+05,5
3.3167e+05,5.7039e+05,5
3.2152e+05,5.6104e+05,5
2.9958e+05,5.7205e+05,5
3.3963e+05,5.3658e+05,5
3.3999e+05,5.4406e+05,5
2.6867e+05,5.0887e+05,5
3.3296e+05,5.6931e+05,5
3.4504e+05,5.6697e+05,5
3.5222e+05,6.0279e+05,5
3.3393e+05,5.3746e+05,5
3.1239e+05,5.552e+05,5
3.3418e+05,5.585e+05,5
3.3533e+05,5.6288e+05,5
3.0364e+05,5.7025e+05,5
3.5314e+05,5.8092e+05,5
3.2512e+05,5.5621e+05,5
2.9431e+05,5.6352e+05,5
3.7156e+05,5.4775e+05,5
3.7389e+05,5.5535e+05,5
4.0704e+05,5.7774e+05,5
3.373e+05,5.6549e+05,5
3.5781e+05,5.7286e+05,5
3.0416e+05,5.6601e+05,5
3.3592e+05,5.6652e+05,5
3.3013e+05,5.7007e+05,5
3.3921e+05,5.3869e+05,5
3.5728e+05,5.511e+05,5
3.3478e+05,5.6558e+05,5
3.2615e+05,5.6323e+05,5
3.459e+05,5.6131e+05,5
2.3875e+05,5.5104e+05,10
3.3118e+05,5.5184e+05,5
3.5252e+05,5.6683e+05,5
3.4168e+05,5.602e+05,5
3.5475e+05,5.524e+05,5
4.125e+05,5.9468e+05,5
2.7703e+05,5.3685e+05,5
3.2221e+05,5.4725e+05,5
3.7562e+05,5.5379e+05,5
2.8807e+05,5.6193e+05,5
3.4477e+05,5.7031e+05,5
2.8403e+05,5.6665e+05,5
3.2444e+05,5.6788e+05,5
3.5625e+05,5.4976e+05,5
4.0442e+05,5.7753e+05,5
3.3683e+05,5.6223e+05,5
2.9359e+05,5.2213e+05,5
3.4296e+05,5.8223e+05,5
3.3886e+05,5.6115e+05,5
3.2406e+05,5.9081e+05,5
3.2833e+05,5.4109e+05,5
3.5774e+05,5.971e+05,5
3.9253e+05,5.9334e+05,5
2.9866e+05,5.6824e+05,5
3.4338e+05,5.7571e+05,5
3.3886e+05,5.6311e+05,5
3.6137e+05,5.5248e+05,5
3.3894e+05,5.6758e+05,5
3.5012e+05,5.3586e+05,5
3.71e+05,5.5506e+05,5
3.6862e+05,5.5407e+05,5
3.318e+05,5.2965e+05,5
3.4424e+05,5.737e+05,5
2.8011e+05,5.2202e+05,5
3.2866e+05,5.6486e+05,5
4.5246e+05,5.9746e+05,5
3.3367e+05,5.4223e+05,5
3.2063e+05,5.646e+05,5
3.1664e+05,5.5334e+05,5
3.4071e+05,5.6318e+05,5
3.4996e+05,5.3558e+05,5
2.6154e+05,5.2592e+05,5
4.1101e+05,6.0734e+05,5
3.1714e+05,5.6348e+05,5
2.9702e+05,5.741e+05,5
3.1993e+05,5.2464e+05,5
3.5977e+05,5.6843e+05,5
3.4479e+05,5.7854e+05,5
3.2409e+05,5.8049e+05,5
3.7391e+05,5.5847e+05,5
3.219e+05,5.7315e+05,5
3.4172e+05,5.7643e+05,5
3.8637e+05,6.0662e+05,5
3.3859e+05,5.4388e+05,5
3.4158e+05,5.5867e+05,5
3.7162e+05,5.7065e+05,5
3.3199e+05,5.69e+05,5
3.4133e+05,5.6557e+05,5
3.3435e+05,5.5642e+05,5
3.3048e+05,5.7122e+05,5
3.3895e+05,5.7254e+05,5
2.8909e+05,5.6543e+05,5
3.44e+05,5.8519e+05,5
2.2579e+05,5.2942e+05,10
3.6557e+05,5.4761e+05,5
3.2083e+05,5.1962e+05,5
2.8699e+05,5.295e+05,5
3.2152e+05,5.6956e+05,5
3.8881e+05,5.6952e+05,5
4.118e+05,5.8131e+05,5
3.3144e+05,5.5188e+05,5
3.2596e+05,5.7337e+05,5
3.4817e+05,5.6925e+05,5
3.4424e+05,5.3076e+05,5
4.1915e+05,5.7734e+05,5
3.2131e+05,5.7e+05,5
3.8638e+05,5.7419e+05,5
3.421e+05,5.6151e+05,5
3.6669e+05,5.6241e+05,5
3.2166e+05,5.3866e+05,5
4.03e+05,6.1347e+05,5
3.633e+05,5.5376e+05,5
3.8492e+05,5.8288e+05,5
3.0456e+05,5.6858e+05,5
3.3679e+05,5.3892e+05,5
3.28e+05,5.7126e+05,5
3.0327e+05,5.3161e+05,5
3.1365e+05,5.2376e+05,5
3.3789e+05,5.5803e+05,5
3.6016e+05,5.533e+05,5
3.4003e+05,5.6174e+05,5
3.3863e+05,5.6441e+05,5
3.5146e+05,5.657e+05,5
4.1277e+05,5.9356e+05,5
2.8347e+05,5.3273e+05,5
3.3693e+05,5.5741e+05,5
3.6648e+05,5.9468e+05,5
3.4345e+05,5.7066e+05,5
3.3162e+05,5.6509e+05,5
3.5453e+05,5.7368e+05,5
2.767e+05,5.5974e+05,5
2.8207e+05,5.6018e+05,5
3.3137e+05,5.6731e+05,5
3.2191e+05,5.7382e+05,5
2.9011e+05,5.7193e+05,5
2.8198e+05,5.182e+05,5
3.747e+05,5.6316e+05,5
3.4019e+05,5.6764e+05,5
3.3858e+05,5.6353e+05,5
3.5831e+05,5.5947e+05,5
3.3847e+05,5.6415e+05,5
3.382e+05,5.6625e+05,5
3.429e+05,5.8289e+05,5
2.6582e+05,5.4038e+05,5
3.0409e+05,5.761e+05,5
3.4797e+05,5.6351e+05,5
3.4614e+05,5.6047e+05,5
3.5238e+05,5.9238e+05,5
3.1868e+05,5.2881e+05,5
3.6937e+05,5.612e+05,5
3.1004e+05,5.3328e+05,5
3.4431e+05,5.9592e+05,5
3.6396e+05,6.0934e+05,5
3.2859e+05,5.5138e+05,5
3.3077e+05,5.5296e+05,5
3.1256e+05,5.2065e+05,5
3.1585e+05,5.7315e+05,5
3.7939e+05,5.6728e+05,5
3.299e+05,5.7994e+05,5
3.5221e+05,5.4861e+05,5
3.5768e+05,5.4804e+05,5
3.3929e+05,5.8805e+05,5
3.3034e+05,5.6822e+05,5
3.4156e+05,5.6216e+05,5
3.4192e+05,5.6939e+05,5
3.277e+05,5.431e+05,5
3.36e+05,5.498e+05,5
3.0236e+05,5.3432e+05,5
3.3259e+05,5.6619e+05,5
3.3075e+05,5.6166e+05,5
4.0038e+05,5.8822e+05,5
3.3791e+05,5.6225e+05,5
3.3655e+05,5.656e+05,5
3.4372e+05,5.5991e+05,5
3.3212e+05,5.9487e+05,5
3.5838e+05,5.5636e+05,5
4.1588e+05,5.8435e+05,5
3.4516e+05,5.7961e+05,5
3.164e+05,5.374e+05,5
3.4097e+05,5.6483e+05,5
3.4038e+05,6.0007e+05,5
3.2663e+05,5.3444e+05,5
3.5686e+05,5.4578e+05,5
3.063e+05,5.519e+05,5
3.4758e+05,5.6558e+05,5
3.0258e+05,5.7188e+05,5
3.5242e+05,5.5757e+05,5
2.7901e+05,5.2104e+05,5
3.3503e+05,5.5321e+05,5
3.3875e+05,5.6338e+05,5
3.2403e+05,5.7781e+05,5
3.2797e+05,5.3497e+05,5
3.2192e+05,5.2711e+05,5
3.455e+05,5.7986e+05,5
3.8509e+05,5.994e+05,5
3.6114e+05,5.5131e+05,5
3.3288e+05,5.3399e+05,5
2.6913e+05,5.0881e+05,5
3.5006e+05,5.6666e+05,5
3.7412e+05,5.4612e+05,5
3.5028e+05,5.5984e+05,5
3.3552e+05,5.6744e+05,5
3.508e+05,5.3566e+05,5
2.89e+05,5.2068e+05,5
3.2452e+05,5.2267e+05,5
3.6484e+05,5.7162e+05,5
3.5182e+05,5.7495e+05,5
2.7552e+05,5.5955e+05,5
3.4877e+05,5.8353e+05,5
3.0897e+05,5.2341e+05,5
3.1631e+05,5.7078e+05,5
3.4197e+05,5.6199e+05,5
3.4145e+05,5.3879e+05,5
3.1882e+05,5.6534e+05,5
3.4752e+05,5.8757e+05,5
2.9375e+05,5.4447e+05,5
3.3498e+05,5.7269e+05,5
3.2512e+05,5.6434e+05,5
3.3014e+05,5.467e+05,5
3.3634e+05,5.6314e+05,5
3.0235e+05,5.4554e+05,5
3.2122e+05,5.6983e+05,5
2.8515e+05,5.2023e+05,5
3.3503e+05,5.6505e+05,5
3.3227e+05,5.5629e+05,5
3.4102e+05,5.4528e+05,5
3.3964e+05,5.6143e+05,5
3.3863e+05,5.635e+05,5
3.2495e+05,5.6587e+05,5
3.5358e+05,5.5415e+05,5
3.8518e+05,5.5628e+05,5
2.9264e+05,5.2037e+05,5
2.8918e+05,5.7144e+05,5
3.1094e+05,5.595e+05,5
3.3697e+05,5.6321e+05,5
3.3717e+05,5.5785e+05,5
3.969e+05,5.9124e+05,5
3.2444e+05,5.6707e+05,5
3.3338e+05,5.5789e+05,5
3.0037e+05,5.6576e+05,5
3.4444e+05,5.2949e+05,5
3.2587e+05,5.5896e+05,5
3.6764e+05,5.5631e+05,5
3.4455e+05,5.5468e+05,5
2.9721e+05,5.4622e+05,5
3.5592e+05,5.776e+05,5
3.3134e+05,5.242e+05,5
2.9293e+05,5.5829e+05,5
3.0635e+05,5.2358e+05,5
3.4197e+05,5.8627e+05,5
2.8243e+05,5.6022e+05,5
3.2625e+05,5.493e+05,5
3.352e+05,5.8532e+05,5
3.5156e+05,5.7316e+05,5
3.2236e+05,5.3081e+05,5
4.0554e+05,6.0009e+05,5
2.9676e+05,5.2868e+05,5
2.2123e+05,5.3847e+05,10
3.3808e+05,5.603e+05,5
3.4567e+05,5.7903e+05,5
3.2588e+05,5.6049e+05,5
3.4512e+05,5.7779e+05,5
3.2986e+05,5.6438e+05,5
3.5394e+05,5.7093e+05,5
4.0962e+05,5.7502e+05,5
3.6506e+05,5.4546e+05,5
4.0478e+05,5.5791e+05,5
3.6872e+05,5.9841e+05,5
3.441e+05,5.7552e+05,5
1.8262e+05,3.4666e+05,6
1.7146e+05,3.4813e+05,6
1.8654e+05,3.3002e+05,6
1.7724e+05,2.9264e+05,6
2.4868e+05,3.8341e+05,6
1.7406e+05,3.5891e+05,6
2.1524e+05,2.8998e+05,6
1.7069e+05,3.436e+05,6
1.445e+05,3.4542e+05,6
1.6569e+05,3.5698e+05,6
1.6844e+05,3.6793e+05,6
1.6516e+05,3.4395e+05,6
1.5971e+05,3.527e+05,6
1.7578e+05,3.4104e+05,6
2.3348e+05,2.8907e+05,6
1.8903e+05,3.6674e+05,6
1.6857e+05,3.5039e+05,6
1.7027e+05,3.064e+05,6
1.9278e+05,3.5003e+05,6
1.5205e+05,3.4563e+05,6
1.393e+05,3.1405e+05,6
2.0205e+05,3.2265e+05,6
1.347e+05,3.504e+05,6
1.5965e+05,3.8178e+05,6
1.8809e+05,3.2404e+05,6
1.8324e+05,3.3816e+05,6
1.5698e+05,4.3095e+05,6
1.8275e+05,4.3582e+05,6
1.9891e+05,3.728e+05,6
1.9852e+05,3.2572e+05,6
1.6134e+05,3.508e+05,6
2.105e+05,3.5984e+05,6
1.4199e+05,3.3119e+05,6
1.7079e+05,3.7354e+05,6
1.6645e+05,3.6304e+05,6
1.5548e+05,3.4589e+05,6
1.8638e+05,3.6394e+05,6
1.2933e+05,3.6081e+05,6
2.2422e+05,3.7698e+05,6
1.6594e+05,3.4585e+05,6
2.2355e+05,3.232e+05,6
1.2276e+05,4.3488e+05,6
1.6658e+05,3.4924e+05,6
1.7947e+05,3.4227e+05,6
1.4875e+05,3.5984e+05,6
1.775e+05,3.3205e+05,6
1.6022e+05,3.8059e+05,6
1.7887e+05,3.7016e+05,6
1.7e+05,3.7e+05,6
1.6435e+05,3.4767e+05,6
1.6997e+05,3.6862e+05,6
1.4587e+05,3.6362e+05,6
1.8156e+05,3.5811e+05,6
1.6492e+05,3.5036e+05,6
1.6697e+05,3.4164e+05,6
1.5318e+05,2.7797e+05,6
1.555e+05,3.5558e+05,6
1.6084e+05,3.4778e+05,6
2.1126e+05,3.9679e+05,6
2.0325e+05,3.626e+05,6
1.3797e+05,3.5454e+05,6
1.7406e+05,3.5799e+05,6
1.7961e+05,4.0836e+05,6
1.7651e+05,3.5183e+05,6
1.7288e+05,3.4703e+05,6
1.8051e+05,3.3098e+05,6
1.8597e+05,3.5996e+05,6
1.4607e+05,3.1686e+05,6
1.5296e+05,3.2135e+05,6
1.6319e+05,3.3172e+05,6
1.8691e+05,3.6171e+05,6
1.5919e+05,3.0931e+05,6
1.7042e+05,3.1618e+05,6
1.6204e+05,3.168e+05,6
1.95e+05,3.5483e+05,6
1.267e+05,3.5122e+05,6
2.1306e+05,2.9095e+05,6
1.4061e+05,3.5001e+05,6
1.7288e+05,3.5262e+05,6
1.7016e+05,3.4357e+05,6
1.8681e+05,3.3407e+05,6
1.4607e+05,2.888e+05,6
1.6929e+05,3.4869e+05,6
1.695e+05,4.1132e+05,6
1.5286e+05,4.0796e+05,6
1.5604e+05,2.9512e+05,6
1.1758e+05,3.9189e+05,6
1.6398e+05,3.4409e+05,6
1.5866e+05,3.1076e+05,6
1.4111e+05,3.5105e+05,6
1.638e+05,3.4509e+05,6
1.6037e+05,3.535e+05,6
2.3567e+05,3.0023e+05,6
1.4088e+05,3.3444e+05,6
1.0823e+05,3.7311e+05,6
1.9246e+05,3.8832e+05,6
1.3374e+05,3.0892e+05,6
2.1621e+05,4.3783e+05,6
1.5694e+05,3.394e+05,6
1.9986e+05,3.1633e+05,6
1.595e+05,3.3164e+05,6
1.6784e+05,3.4141e+05,6
1.8244e+05,3.6551e+05,6
1.338e+05,3.6052e+05,6
1.6963e+05,3.65e+05,6
1.6726e+05,3.9953e+05,6
1.7773e+05,3.5269e+05,6
1.3068e+05,3.632e+05,6
1.982e+05,3.4493e+05,6
1.9774e+05,3.5548e+05,6
1.7202e+05,3.4288e+05,6
1.8556e+05,3.4278e+05,6
2.0201e+05,3.3735e+05,6
1.5739e+05,3.465e+05,6
1.8205e+05,4.2434e+05,6
1.2966e+05,3.412e+05,6
1.7319e+05,3.5525e+05,6
1.825e+05,3.1044e+05,6
1.7038e+05,3.3998e+05,6
1.8209e+05,3.2131e+05,6
1.857e+05,3.3801e+05,6
1.0222e+05,3.7466e+05,6
1.6588e+05,3.6447e+05,6
1.6488e+05,3.4901e+05,6
1.5912e+05,3.4083e+05,6
1.6827e+05,3.7469e+05,6
1.785e+05,3.7392e+05,6
1.7981e+05,3.4209e+05,6
1.6261e+05,3.6318e+05,6
1.7391e+05,3.621e+05,6
1.3358e+05,3.486e+05,6
1.9063e+05,3.5725e+05,6
1.865e+05,3.6965e+05,6
1.2713e+05,3.7983e+05,6
1.6914e+05,3.5528e+05,6
1.4012e+05,3.4688e+05,6
1.4186e+05,3.243e+05,6
2.0025e+05,3.0622e+05,6
1.7437e+05,3.6355e+05,6
1.7002e+05,3.4788e+05,6
1.6566e+05,3.3872e+05,6
1.8636e+05,3.5108e+05,6
2.1302e+05,3.3824e+05,6
1.5523e+05,3.5773e+05,6
1.7161e+05,4.3553e+05,6
1.7559e+05,3.6505e+05,6
1.8786e+05,3.8108e+05,6
1.7107e+05,2.9361e+05,6
1.5374e+05,3.6053e+05,6
1.9904e+05,2.7017e+05,6
1.6589e+05,3.4871e+05,6
1.5943e+05,3.0036e+05,6
1.9746e+05,3.7851e+05,6
1.6127e+05,3.4754e+05,6
1.8608e+05,3.3006e+05,6
1.4373e+05,2.7972e+05,6
1.429e+05,3.2942e+05,6
1.5698e+05,4.2462e+05,6
1.7488e+05,3.6233e+05,6
1.4892e+05,3.3891e+05,6
1.8732e+05,3.7719e+05,6
1.7577e+05,3.8053e+05,6
1.8507e+05,3.629e+05,6
1.5855e+05,3.5482e+05,6
1.7467e+05,3.4585e+05,6
1.6988e+05,3.4312e+05,6
1.0909e+05,3.261e+05,6
1.8785e+05,3.5478e+05,6
1.539e+05,3.5374e+05,6
1.9024e+05,3.2958e+05,6
1.0298e+05,3.8271e+05,6
1.4312e+05,3.4516e+05,6
1.8898e+05,3.6764e+05,6
1.7483e+05,4.1164e+05,6
1.4423e+05,3.4497e+05,6
1.4682e+05,2.9743e+05,6
1.7185e+05,3.4324e+05,6
94382,3.2089e+05,6
1.5441e+05,3.1012e+05,6
1.7649e+05,3.4468e+05,6
1.7062e+05,3.5261e+05,6
81648,3.6008e+05,6
1.5361e+05,3.794e+05,6
1.8397e+05,3.5597e+05,6
1.0544e+05,3.6136e+05,6
1.5857e+05,3.6199e+05,6
1.7758e+05,3.1986e+05,6
1.9889e+05,3.2247e+05,6
2.1698e+05,2.9665e+05,6
1.6665e+05,3.5068e+05,6
1.891e+05,3.3307e+05,6
1.9871e+05,3.033e+05,6
1.371e+05,3.8489e+05,6
1.4431e+05,3.2809e+05,6
1.4246e+05,3.4351e+05,6
1.7832e+05,3.1824e+05,6
1.6889e+05,3.5391e+05,6
1.7466e+05,3.9328e+05,6
1.308e+05,3.5442e+05,6
1.7643e+05,3.5056e+05,6
1.4225e+05,3.2918e+05,6
1.6548e+05,3.7739e+05,6
2.101e+05,3.3331e+05,6
1.2945e+05,3.2122e+05,6
1.447e+05,3.7594e+05,6
2.0669e+05,3.4228e+05,6
1.5358e+05,3.5228e+05,6
1.895e+05,3.566e+05,6
1.5939e+05,3.51e+05,6
1.8146e+05,3.2657e+05,6
1.6298e+05,3.3539e+05,6
1.5769e+05,3.3489e+05,6
1.5417e+05,3.5318e+05,6
1.6561e+05,3.6288e+05,6
1.8224e+05,3.333e+05,6
1.7698e+05,3.5463e+05,6
1.8352e+05,3.7421e+05,6
1.911e+05,3.4157e+05,6
1.8457e+05,3.6045e+05,6
2.078e+05,3.5494e+05,6
1.9849e+05,3.267e+05,6
1.4927e+05,3.4144e+05,6
1.848e+05,3.9223e+05,6
1.7444e+05,3.1908e+05,6
1.0712e+05,3.2598e+05,6
76052,3.6084e+05,6
1.593e+05,3.3799e+05,6
1.401e+05,3.4103e+05,6
1.6815e+05,3.4564e+05,6
1.5001e+05,3.7101e+05,6
1.5719e+05,3.5034e+05,6
1.1148e+05,3.5865e+05,6
1.5116e+05,3.3224e+05,6
1.7132e+05,3.7347e+05,6
1.7517e+05,3.4945e+05,6
1.626e+05,3.9253e+05,6
1.6807e+05,3.4025e+05,6
1.701e+05,3.2316e+05,6
1.2413e+05,3.4045e+05,6
1.4986e+05,2.8472e+05,6
1.6808e+05,3.4734e+05,6
1.2895e+05,3.0497e+05,6
1.6923e+05,3.6454e+05,6
1.9842e+05,3.2142e+05,6
1.8361e+05,3.2179e+05,6
2.2087e+05,4.0736e+05,6
1.5947e+05,3.7225e+05,6
1.7084e+05,3.5397e+05,6
1.6565e+05,3.176e+05,6
1.3554e+05,3.5617e+05,6
1.6697e+05,3.3472e+05,6
1.5875e+05,3.121e+05,6
1.6145e+05,3.7341e+05,6
1.5871e+05,3.7901e+05,6
1.8049e+05,3.1975e+05,6
1.2572e+05,3.0211e+05,6
1.9403e+05,3.4047e+05,6
1.5887e+05,3.1238e+05,6
1.6139e+05,3.4362e+05,6
1.6912e+05,3.4759e+05,6
1.6765e+05,3.5207e+05,6
1.259e+05,3.1885e+05,6
2.1769e+05,2.9651e+05,6
1.7199e+05,4.2931e+05,6
2.1136e+05,2.7979e+05,6
1.5718e+05,3.4684e+05,6
1.8891e+05,3.4119e+05,6
1.4013e+05,3.259e+05,6
1.1787e+05,3.8993e+05,6
1.6292e+05,3.1764e+05,6
1.7398e+05,3.4651e+05,6
98533,3.5569e+05,6
1.9496e+05,3.7226e+05,6
1.6485e+05,2.8706e+05,6
1.7441e+05,3.7206e+05,6
1.4909e+05,3.5268e+05,6
1.6632e+05,3.5293e+05,6
1.7852e+05,3.7029e+05,6
1.6934e+05,3.486e+05,6
1.2299e+05,3.3438e+05,6
1.4528e+05,3.9148e+05,6
1.8592e+05,3.6309e+05,6
1.8052e+05,3.6828e+05,6
1.8123e+05,3.4705e+05,6
1.6828e+05,3.0904e+05,6
1.9825e+05,3.354e+05,6
1.6092e+05,3.4768e+05,6
1.4186e+05,3.2891e+05,6
1.4791e+05,3.2802e+05,6
1.7826e+05,3.3083e+05,6
1.7824e+05,3.4601e+05,6
1.9515e+05,3.1775e+05,6
1.2236e+05,3.5748e+05,6
1.6733e+05,3.3245e+05,6
1.1536e+05,3.0558e+05,6
1.8566e+05,4.0448e+05,6
1.7786e+05,3.5226e+05,6
1.1307e+05,3.1757e+05,6
1.2568e+05,3.6016e+05,6
1.7284e+05,3.5166e+05,6
1.2472e+05,4.6e+05,10
1.6907e+05,3.4893e+05,6
1.8525e+05,3.4415e+05,6
1.5562e+05,2.6232e+05,6
1.582e+05,3.1594e+05,6
1.7128e+05,3.6102e+05,6
2.0955e+05,3.2646e+05,6
1.6016e+05,3.6286e+05,6
1.9072e+05,3.3616e+05,6
1.6999e+05,4.0981e+05,6
1.7946e+05,3.6128e+05,6
1.7266e+05,3.8818e+05,6
1.6528e+05,4.2598e+05,6
1.6021e+05,3.0306e+05,6
1.5569e+05,3.6838e+05,6
1.2452e+05,3.2529e+05,6
1.7933e+05,3.2116e+05,6
1.6557e+05,3.0552e+05,6
1.5551e+05,3.7236e+05,6
1.668e+05,3.1848e+05,6
1.6178e+05,3.2452e+05,6
1.688e+05,3.5191e+05,6
2.0652e+05,3.5563e+05,6
1.6309e+05,3.5017e+05,6
1.7614e+05,3.533e+05,6
1.7948e+05,3.5964e+05,6
2.1395e+05,3.5287e+05,6
1.6405e+05,3.4611e+05,6
1.6957e+05,3.4696e+05,6
2.2536e+05,3.1839e+05,6
2.1497e+05,3.5884e+05,6
1.5925e+05,3.4348e+05,6
2.1978e+05,3.3097e+05,6
1.6988e+05,3.4086e+05,6
6.6912e+05,3.542e+05,7
6.1368e+05,3.9943e+05,7
6.174e+05,3.9265e+05,7
6.2925e+05,3.6408e+05,7
6.4107e+05,4.2492e+05,7
6.0953e+05,3.8842e+05,7
6.2937e+05,3.9836e+05,7
6.0591e+05,3.7999e+05,7
6.2255e+05,3.916e+05,7
6.079e+05,4.0346e+05,7
6.7946e+05,3.9901e+05,7
6.0871e+05,3.7366e+05,7
6.235e+05,3.9929e+05,7
6.0121e+05,3.707e+05,7
5.7499e+05,4.0723e+05,7
5.6352e+05,3.9116e+05,7
6.8772e+05,3.7948e+05,7
6.1604e+05,3.3086e+05,7
6.5302e+05,3.6731e+05,7
6.0744e+05,4.0312e+05,7
6.2024e+05,3.9702e+05,7
5.9922e+05,3.9146e+05,7
5.8748e+05,4.2488e+05,7
6.1392e+05,3.9404e+05,7
6.2433e+05,3.9213e+05,7
6.3589e+05,3.8451e+05,7
5.5988e+05,4.0105e+05,7
6.1776e+05,4.0106e+05,7
6.9326e+05,3.8855e+05,7
5.5993e+05,4.0396e+05,7
6.5586e+05,4.165e+05,7
6.2592e+05,4.0298e+05,7
5.9522e+05,3.9149e+05,7
6.1749e+05,3.793e+05,7
5.9866e+05,4.4256e+05,7
6.0164e+05,4.3683e+05,7
6.1712e+05,3.741e+05,7
5.9105e+05,3.8944e+05,7
6.173e+05,3.8686e+05,7
6.1647e+05,3.9412e+05,7
6.3038e+05,3.763e+05,7
5.5877e+05,3.9065e+05,7
6.3733e+05,4.1402e+05,7
5.5678e+05,4.092e+05,7
5.7747e+05,3.8421e+05,7
6.5005e+05,4.3274e+05,7
5.9506e+05,3.2861e+05,7
7.1444e+05,4.3388e+05,7
6.0357e+05,4.1039e+05,7
5.6236e+05,3.8318e+05,7
5.4617e+05,4.2331e+05,7
6.2654e+05,3.9491e+05,7
6.6382e+05,4.1631e+05,7
7.1091e+05,4.6459e+05,7
6.2431e+05,3.9841e+05,7
6.3255e+05,3.8975e+05,7
6.6725e+05,4.1711e+05,7
6.0831e+05,3.7753e+05,7
6.1136e+05,3.9358e+05,7
6.5822e+05,4.3618e+05,7
6.1503e+05,4.0222e+05,7
6.2813e+05,4.0685e+05,7
6.3239e+05,3.632e+05,7
5.7512e+05,3.4556e+05,7
6.2578e+05,4.4188e+05,7
6.1889e+05,4.1974e+05,7
5.7956e+05,4.285e+05,7
6.8632e+05,3.6424e+05,7
5.8624e+05,3.9648e+05,7
6.2325e+05,3.9993e+05,7
6.0922e+05,3.628e+05,7
5.3721e+05,3.7678e+05,7
6.0531e+05,3.9401e+05,7
6.3497e+05,4.5054e+05,7
5.9541e+05,4.1371e+05,7
6.1304e+05,4.1909e+05,7
6.1744e+05,3.9768e+05,7
6.333e+05,3.6606e+05,7
5.9262e+05,4.4616e+05,7
6.3163e+05,3.3797e+05,7
6.1964e+05,3.9522e+05,7
6.2033e+05,3.9863e+05,7
6.2196e+05,4.0941e+05,7
6.1845e+05,3.723e+05,7
6.2979e+05,4.2631e+05,7
6.0869e+05,3.7493e+05,7
6.8065e+05,3.7566e+05,7
5.9183e+05,4.39e+05,7
5.5009e+05,4.4238e+05,7
6.2033e+05,3.9678e+05,7
5.5124e+05,4.0186e+05,7
6.1718e+05,4.1452e+05,7
5.8494e+05,3.4436e+05,7
6.2264e+05,4.5684e+05,7
6.4999e+05,4.0829e+05,7
6.1372e+05,3.8283e+05,7
5.7699e+05,3.9251e+05,7
5.9977e+05,4.0976e+05,7
5.8408e+05,3.985e+05,7
6.9551e+05,3.2152e+05,1
5.6139e+05,3.5583e+05,7
6.916e+05,3.9789e+05,7
6.1068e+05,4.4969e+05,7
6.0011e+05,4.1322e+05,7
6.2681e+05,3.7244e+05,7
6.3629e+05,3.6064e+05,7
5.7038e+05,3.9355e+05,7
6.267e+05,4.0169e+05,7
6.2411e+05,3.9862e+05,7
5.2333e+05,4.0463e+05,7
6.1195e+05,3.6094e+05,7
6.1354e+05,3.958e+05,7
5.7649e+05,3.9791e+05,7
