@relation noise datasets
@attribute f1 numeric
@attribute f2 numeric
@attribute class {0,1,2,3,4,5,6,7,8,-1}

@data
0.44482,0.80393,8
0.42873,0.80053,8
0.43581,0.80604,8
0.44884,0.80925,8
0.4447,0.79419,8
0.4442,0.80872,8
0.43092,0.80585,8
0.45679,0.80387,8
0.43993,0.80642,8
0.44508,0.79851,8
0.43309,0.80082,8
0.43957,0.80387,8
0.4332,0.80327,8
0.44791,0.80292,8
0.4465,0.79603,8
0.44229,0.80443,8
0.44654,0.79285,8
0.43774,0.80234,8
0.44725,0.81066,8
0.43199,0.80192,8
0.45285,0.79982,8
0.44076,0.79281,8
0.42901,0.80061,8
0.45845,0.7922,8
0.44454,0.79761,8
0.44771,0.80151,8
0.45213,0.8001,8
0.44326,0.80587,8
0.43859,0.8044,8
0.43518,0.79597,8
0.44006,0.80931,8
0.43681,0.79689,8
0.45196,0.80055,8
0.45263,0.80716,8
0.45044,0.80119,8
0.44263,0.80216,8
0.45461,0.78888,8
0.45339,0.79826,8
0.44368,0.79912,8
0.44679,0.80518,8
0.44111,0.80726,8
0.44461,0.80414,8
0.43723,0.79638,8
0.44531,0.80215,8
0.44027,0.80775,8
0.44853,0.80753,8
0.44686,0.79534,8
0.44297,0.80465,8
0.44115,0.79657,8
0.43443,0.79898,8
0.44732,0.792,8
0.42619,0.80328,8
0.4425,0.8065,8
0.45402,0.81046,8
0.445,0.80553,8
0.44404,0.79878,8
0.45337,0.79439,8
0.43866,0.79758,8
0.4584,0.80709,8
0.44012,0.80281,8
0.45039,0.80437,8
0.4414,0.79776,8
0.4421,0.80354,8
0.43513,0.80366,8
0.44077,0.80016,8
0.45261,0.79506,8
0.44522,0.79829,8
0.44855,0.80815,8
0.45897,0.81132,8
0.4393,0.80628,8
0.44407,0.79479,8
0.4406,0.80701,8
0.44528,0.80188,8
0.44322,0.79774,8
0.42429,0.79948,8
0.44276,0.8048,8
0.44438,0.80551,8
0.44375,0.79957,8
0.44663,0.80346,8
0.43879,0.7925,8
0.44098,0.81117,8
0.44057,0.80279,8
0.44588,0.80884,8
0.45207,0.80768,8
0.42886,0.80149,8
0.45228,0.80065,8
0.44886,0.79505,8
0.43959,0.79793,8
0.44144,0.80319,8
0.43175,0.81325,8
0.44708,0.80842,8
0.43274,0.78689,8
0.43572,0.80174,8
0.43626,0.80955,8
0.44828,0.80865,8
0.44567,0.79929,8
0.43795,0.78627,8
0.43459,0.80666,8
0.43716,0.80396,8
0.4483,0.80851,8
0.43737,0.79951,8
0.45022,0.80474,8
0.43951,0.80377,8
0.44161,0.80859,8
0.44164,0.81006,8
0.43889,0.79758,8
0.45208,0.80553,8
0.43666,0.80277,8
0.44705,0.80458,8
0.44967,0.80203,8
0.44172,0.79319,8
0.44427,0.79623,8
0.44134,0.80253,8
0.43343,0.80753,8
0.43516,0.79961,8
0.44509,0.79886,8
0.43708,0.81267,8
0.44424,0.78594,8
0.44783,0.80035,8
0.43804,0.80401,8
0.44231,0.80779,8
0.44085,0.79531,8
0.44357,0.79577,8
0.43685,0.80283,8
0.44243,0.80795,8
0.45417,0.7972,8
0.44675,0.80834,8
0.44372,0.8082,8
0.43035,0.79815,8
0.44095,0.80859,8
0.43654,0.79819,8
0.43924,0.79905,8
0.44212,0.80664,8
0.44349,0.80543,8
0.445,0.81363,8
0.44278,0.80717,8
0.45244,0.80019,8
0.4463,0.79237,8
0.43877,0.80627,8
0.44336,0.80988,8
0.43564,0.80219,8
0.43669,0.81304,8
0.45268,0.80482,8
0.45809,0.7931,8
0.44554,0.80271,8
0.43711,0.81131,8
0.43527,0.81524,8
0.43954,0.805,8
0.45073,0.80264,8
0.44149,0.79866,8
0.43714,0.80182,8
0.43424,0.78414,8
0.44981,0.80855,8
0.44215,0.79082,8
0.43094,0.79867,8
0.43976,0.80009,8
0.45049,0.80043,8
0.43722,0.80833,8
0.43859,0.80682,8
0.43533,0.81593,8
0.44655,0.80394,8
0.44303,0.79581,8
0.44311,0.79432,8
0.45071,0.79931,8
0.44804,0.81184,8
0.42921,0.80315,8
0.44186,0.81131,8
0.43504,0.79537,8
0.41955,0.81077,8
0.43892,0.80172,8
0.45249,0.81306,8
0.43849,0.80595,8
0.44129,0.80232,8
0.42732,0.80778,8
0.44993,0.80442,8
0.43508,0.79815,8
0.44893,0.80367,8
0.44925,0.80129,8
0.44429,0.80618,8
0.43962,0.80176,8
0.43342,0.79054,8
0.44237,0.80321,8
0.44081,0.79485,8
0.44418,0.78953,8
0.44445,0.80237,8
0.45314,0.8055,8
0.42784,0.79986,8
0.44417,0.81227,8
0.44159,0.79039,8
0.44428,0.81047,8
0.44893,0.80083,8
0.43803,0.80358,8
0.43266,0.81233,8
0.44639,0.80395,8
0.44275,0.81249,8
0.44281,0.79245,8
0.45499,0.80084,8
0.45034,0.8052,8
0.44348,0.79179,8
0.44077,0.80016,8
0.43646,0.80093,8
0.4603,0.80659,8
0.45484,0.81103,8
0.436,0.80096,8
0.4516,0.80505,8
0.44636,0.7931,8
0.43894,0.80884,8
0.43616,0.79734,8
0.44063,0.80906,8
0.44188,0.78908,8
0.44832,0.7996,8
0.43457,0.79883,8
0.44528,0.79653,8
0.44711,0.80578,8
0.4462,0.79727,8
0.44034,0.79828,8
0.44856,0.80053,8
0.44061,0.80181,8
0.44178,0.80632,8
0.44125,0.80009,8
0.4542,0.80654,8
0.44513,0.80353,8
0.43852,0.80219,8
0.43772,0.80052,8
0.45294,0.79392,8
0.44931,0.8006,8
0.43172,0.80864,8
0.4293,0.80389,8
0.44063,0.80512,8
0.4221,0.80252,8
0.44545,0.80216,8
0.43828,0.80821,8
0.44094,0.79607,8
0.44159,0.80273,8
0.45092,0.80329,8
0.44191,0.80041,8
0.4504,0.8071,8
0.42915,0.79706,8
0.44004,0.80326,8
0.43594,0.80479,8
0.42975,0.79815,8
0.4447,0.79804,8
0.44413,0.81034,8
0.4478,0.81173,8
0.44892,0.79532,8
0.4376,0.80715,8
0.44229,0.80993,8
0.43698,0.79023,8
0.43054,0.81987,8
0.45182,0.81081,8
0.43824,0.7987,8
0.44171,0.8012,8
0.44319,0.79694,8
0.43297,0.8063,8
0.44248,0.80592,8
0.44129,0.79176,8
0.44197,0.80269,8
0.45173,0.79265,8
0.44717,0.80008,8
0.43447,0.79856,8
0.45104,0.80888,8
0.43248,0.81048,8
0.44631,0.79762,8
0.44812,0.81406,8
0.45745,0.79314,8
0.43668,0.8072,8
0.44246,0.80489,8
0.45065,0.81782,8
0.4418,0.80741,8
0.44541,0.80766,8
0.45037,0.80347,8
0.43593,0.80691,8
0.44334,0.80126,8
0.44321,0.81554,8
0.44383,0.79823,8
0.43303,0.796,8
0.44163,0.80431,8
0.43428,0.80346,8
0.44033,0.81002,8
0.45069,0.80787,8
0.44237,0.80567,8
0.44299,0.81553,8
0.4533,0.80521,8
0.43484,0.78736,8
0.44559,0.78906,8
0.44458,0.81376,8
0.4473,0.79245,8
0.43399,0.79986,8
0.44302,0.80844,8
0.4513,0.80852,8
0.44255,0.79996,8
0.45009,0.8224,8
0.44334,0.80386,8
0.44756,0.80347,8
0.43542,0.80829,8
0.44904,0.80589,8
0.44547,0.80309,8
0.43401,0.79786,8
0.11793,0.2472,0
0.12143,0.23805,0
0.12979,0.25602,0
0.13209,0.2506,0
0.1242,0.24955,0
0.13369,0.25169,0
0.12635,0.25255,0
0.12472,0.24552,0
0.12732,0.2589,0
0.11231,0.25653,0
0.13261,0.25048,0
0.1179,0.2581,0
0.11854,0.25103,0
0.12876,0.25216,0
0.12487,0.25397,0
0.13195,0.24287,0
0.12047,0.25203,0
0.13503,0.24577,0
0.12933,0.24085,0
0.12341,0.2476,0
0.11441,0.24357,0
0.12802,0.24696,0
0.13045,0.2518,0
0.1224,0.25311,0
0.11195,0.24108,0
0.12692,0.25894,0
0.11456,0.24968,0
0.12837,0.25356,0
0.1196,0.24401,0
0.1223,0.26049,0
0.1297,0.25856,0
0.1233,0.25142,0
0.12297,0.25074,0
0.13372,0.26466,0
0.12741,0.25483,0
0.13519,0.25524,0
0.12554,0.25017,0
0.13036,0.24868,0
0.12661,0.25131,0
0.12814,0.26143,0
0.13002,0.25314,0
0.12154,0.25894,0
0.13076,0.2527,0
0.13256,0.25214,0
0.1252,0.25819,0
0.12006,0.25978,0
0.12193,0.25293,0
0.11868,0.25343,0
0.13355,0.25034,0
0.14283,0.25244,0
0.11764,0.24775,0
0.13044,0.24906,0
0.14005,0.25342,0
0.13174,0.25233,0
0.12197,0.25063,0
0.1256,0.2511,0
0.12793,0.26543,0
0.12139,0.23463,0
0.12434,0.25476,0
0.1211,0.25345,0
0.12088,0.24687,0
0.1242,0.25081,0
0.10765,0.26207,0
0.13118,0.24826,0
0.13174,0.24854,0
0.12722,0.26096,0
0.11741,0.24823,0
0.12357,0.25682,0
0.13325,0.25778,0
0.1308,0.24671,0
0.12629,0.24544,0
0.11985,0.25016,0
0.12939,0.24875,0
0.12918,0.24559,0
0.12567,0.24349,0
0.13925,0.24834,0
0.13004,0.25135,0
0.12925,0.25406,0
0.12585,0.25313,0
0.1206,0.25447,0
0.11757,0.25664,0
0.12677,0.25646,0
0.12137,0.24398,0
0.12456,0.24333,0
0.13399,0.24913,0
0.12931,0.25543,0
0.11801,0.24645,0
0.12137,0.24931,0
0.13261,0.24559,0
0.11349,0.25306,0
0.12438,0.24849,0
0.12164,0.25001,0
0.11754,0.23901,0
0.11776,0.25809,0
0.1267,0.25406,0
0.12037,0.25342,0
0.12535,0.25163,0
0.13011,0.25002,0
0.12692,0.25538,0
0.13404,0.24085,0
0.12416,0.25353,0
0.1311,0.25499,0
0.13256,0.25726,0
0.13329,0.2524,0
0.12467,0.2522,0
0.12022,0.25735,0
0.12204,0.25007,0
0.12223,0.24993,0
0.11987,0.24903,0
0.12475,0.25613,0
0.13158,0.26066,0
0.13442,0.25704,0
0.12198,0.2577,0
0.13054,0.25589,0
0.12686,0.25012,0
0.13014,0.2519,0
0.12639,0.24674,0
0.12643,0.24742,0
0.12985,0.24733,0
0.13066,0.25019,0
0.1273,0.24725,0
0.12905,0.24581,0
0.12532,0.2392,0
0.1272,0.24865,0
0.13198,0.24563,0
0.13172,0.24651,0
0.11739,0.26029,0
0.13653,0.26103,0
0.12876,0.24892,0
0.1296,0.24902,0
0.12654,0.24968,0
0.1269,0.24887,0
0.12157,0.24795,0
0.12419,0.25523,0
0.13075,0.25265,0
0.12818,0.25044,0
0.12436,0.2479,0
0.12606,0.24299,0
0.12687,0.24824,0
0.12209,0.25264,0
0.11569,0.2508,0
0.11978,0.26284,0
0.1356,0.23819,0
0.12368,0.24742,0
0.12656,0.24895,0
0.13035,0.24896,0
0.12944,0.24156,0
0.12458,0.24601,0
0.12763,0.24241,0
0.12485,0.24242,0
0.11891,0.25096,0
0.11695,0.24956,0
0.12035,0.25107,0
0.12759,0.24482,0
0.12501,0.25137,0
0.12988,0.2505,0
0.13189,0.25782,0
0.12977,0.24027,0
0.13559,0.24233,0
0.13307,0.24391,0
0.12246,0.24762,0
0.12501,0.25541,0
0.12986,0.25938,0
0.12901,0.2448,0
0.12688,0.24891,0
0.12929,0.24971,0
0.12659,0.26144,0
0.13055,0.25419,0
0.12652,0.24473,0
0.12768,0.25657,0
0.12901,0.25511,0
0.13117,0.24796,0
0.13175,0.25303,0
0.12216,0.24961,0
0.12123,0.2621,0
0.12108,0.24679,0
0.12377,0.23991,0
0.11882,0.25189,0
0.12636,0.25681,0
0.13572,0.24811,0
0.1292,0.25012,0
0.13766,0.25603,0
0.11939,0.25483,0
0.13178,0.24884,0
0.13865,0.24663,0
0.12438,0.24388,0
0.13448,0.24325,0
0.12839,0.24662,0
0.12494,0.25907,0
0.12231,0.25108,0
0.12009,0.25611,0
0.12704,0.25586,0
0.1272,0.24947,0
0.11623,0.25458,0
0.12251,0.24406,0
0.12831,0.24563,0
0.12356,0.25133,0
0.12576,0.24771,0
0.12623,0.24134,0
0.12119,0.24574,0
0.10649,0.25964,0
0.12677,0.24916,0
0.12498,0.25702,0
0.12505,0.25361,0
0.11976,0.24185,0
0.12377,0.25167,0
0.13063,0.25252,0
0.12279,0.24618,0
0.13345,0.25135,0
0.12459,0.2557,0
0.12429,0.24719,0
0.12725,0.24163,0
0.12707,0.25415,0
0.12901,0.25355,0
0.11123,0.2583,0
0.12919,0.24504,0
0.13331,0.24864,0
0.11644,0.24501,0
0.11843,0.25236,0
0.1132,0.24859,0
0.12535,0.23921,0
0.11352,0.24282,0
0.12102,0.25691,0
0.13121,0.25147,0
0.1256,0.25628,0
0.12477,0.24939,0
0.12862,0.2539,0
0.13228,0.25031,0
0.12444,0.25284,0
0.13331,0.25177,0
0.12468,0.24655,0
0.12691,0.24779,0
0.13201,0.25478,0
0.12056,0.25361,0
0.11699,0.25624,0
0.12615,0.25022,0
0.13283,0.24727,0
0.12379,0.25179,0
0.11882,0.25262,0
0.1158,0.24234,0
0.13464,0.24731,0
0.11638,0.24997,0
0.12766,0.25652,0
0.12247,0.25561,0
0.13168,0.25155,0
0.13695,0.25229,0
0.1259,0.24982,0
0.12478,0.25003,0
0.11972,0.24499,0
0.12256,0.24833,0
0.1208,0.24412,0
0.12799,0.25029,0
0.1333,0.24839,0
0.12073,0.25424,0
0.12335,0.26962,0
0.12178,0.24762,0
0.12868,0.25371,0
0.116,0.25443,0
0.12526,0.2508,0
0.12525,0.24029,0
0.1247,0.24716,0
0.12505,0.24856,0
0.13115,0.24886,0
0.13626,0.24898,0
0.13318,0.25376,0
0.14141,0.25143,0
0.12387,0.2481,0
0.12624,0.25314,0
0.11988,0.25564,0
0.12331,0.2447,0
0.12225,0.24616,0
0.12352,0.25473,0
0.12337,0.25998,0
0.13096,0.24663,0
0.13351,0.24895,0
0.12107,0.24527,0
0.12513,0.24424,0
0.12644,0.25083,0
0.12536,0.25996,0
0.12179,0.25419,0
0.12913,0.25537,0
0.12354,0.25666,0
0.12419,0.24618,0
0.13049,0.24944,0
0.12101,0.24424,0
0.12277,0.23884,0
0.1253,0.25037,0
0.12342,0.24606,0
0.11278,0.25702,0
0.12626,0.25943,0
0.1173,0.24665,0
0.12251,0.24115,0
0.12056,0.25533,0
0.12625,0.24465,0
0.13174,0.24281,0
0.13054,0.25471,0
0.13299,0.24478,0
0.13294,0.25076,0
0.11879,0.25724,0
0.13408,0.25286,0
0.11525,0.25232,0
0.1219,0.25018,0
0.13139,0.26215,0
0.1312,0.2455,0
0.13212,0.25248,0
0.12173,0.24833,0
0.12662,0.25831,0
0.12478,0.25993,0
0.12755,0.24737,0
0.12661,0.24009,0
0.12843,0.2454,0
0.13077,0.25252,0
0.13186,0.25347,0
0.1389,0.25806,0
0.12346,0.24748,0
0.12234,0.2584,0
0.11677,0.24188,0
0.12205,0.26085,0
0.12583,0.24752,0
0.13583,0.24162,0
0.13229,0.2447,0
0.12106,0.25655,0
0.11268,0.25089,0
0.13235,0.24832,0
0.12735,0.24465,0
0.12824,0.24778,0
0.12513,0.26083,0
0.12591,0.25388,0
0.12748,0.2502,0
0.12205,0.25505,0
0.12379,0.24401,0
0.12416,0.25719,0
0.13357,0.2514,0
0.13718,0.2533,0
0.11549,0.2565,0
0.13176,0.24102,0
0.12092,0.24805,0
0.1246,0.24835,0
0.13144,0.25503,0
0.14061,0.24915,0
0.12537,0.25343,0
0.12323,0.25339,0
0.12512,0.24718,0
0.12619,0.2573,0
0.13189,0.24488,0
0.13886,0.26118,0
0.12884,0.25246,0
0.12336,0.25853,0
0.12675,0.25722,0
0.12273,0.24071,0
0.13223,0.2558,0
0.13308,0.25186,0
0.123,0.24842,0
0.13214,0.24327,0
0.12252,0.25107,0
0.12884,0.25205,0
0.12715,0.25131,0
0.13774,0.24983,0
0.12679,0.25007,0
0.1301,0.25515,0
0.12945,0.24668,0
0.13115,0.25072,0
0.12916,0.25869,0
0.11549,0.25323,0
0.13535,0.25767,0
0.13211,0.24506,0
0.12031,0.25391,0
0.12785,0.25351,0
0.12403,0.24946,0
0.13152,0.2497,0
0.12914,0.24107,0
0.12708,0.25267,0
0.12843,0.25729,0
0.1319,0.25476,0
0.12446,0.25237,0
0.13046,0.2509,0
0.1257,0.26366,0
0.1205,0.25628,0
0.11791,0.24425,0
0.12498,0.23774,0
0.13218,0.25184,0
0.11773,0.24335,0
0.11814,0.26102,0
0.12579,0.25326,0
0.12307,0.23618,0
0.12499,0.24293,0
0.12283,0.2449,0
0.1206,0.23957,0
0.12937,0.25238,0
0.11464,0.24481,0
0.14364,0.25552,0
0.13363,0.25511,0
0.12013,0.24878,0
0.12934,0.24419,0
0.12761,0.23613,0
0.12474,0.25802,0
0.11624,0.24751,0
0.11898,0.25005,0
0.12876,0.25194,0
0.13806,0.26188,0
0.12555,0.25309,0
0.11678,0.24573,0
0.12903,0.24492,0
0.12522,0.24858,0
0.12282,0.25738,0
0.13125,0.25257,0
0.12943,0.24519,0
0.1337,0.25191,0
0.1342,0.25385,0
0.11813,0.25597,0
0.12333,0.24751,0
0.13403,0.25098,0
0.12598,0.26392,0
0.12957,0.2628,0
0.14142,0.24683,0
0.13817,0.25247,0
0.12341,0.25096,0
0.13387,0.25484,0
0.13306,0.24091,0
0.12595,0.24503,0
0.11176,0.25763,0
0.12068,0.24499,0
0.12095,0.26105,0
0.12953,0.24891,0
0.12124,0.2564,0
0.12982,0.2528,0
0.12858,0.25582,0
0.12806,0.24911,0
0.13095,0.24265,0
0.11904,0.24977,0
0.11901,0.25445,0
0.11688,0.24814,0
0.12281,0.25643,0
0.12973,0.25345,0
0.12763,0.25002,0
0.12631,0.24089,0
0.12039,0.25217,0
0.13647,0.25823,0
0.1242,0.25464,0
0.13691,0.26307,0
0.12772,0.23969,0
0.12493,0.25957,0
0.12673,0.25882,0
0.11987,0.25761,0
0.12748,0.24831,0
0.123,0.24975,0
0.1246,0.24888,0
0.12243,0.25025,0
0.12457,0.25327,0
0.12227,0.24761,0
0.12159,0.24885,0
0.1186,0.24409,0
0.12413,0.26119,0
0.11789,0.24468,0
0.13362,0.25374,0
0.11955,0.25764,0
0.13102,0.24656,0
0.12477,0.25085,0
0.12999,0.24524,0
0.11921,0.2555,0
0.12748,0.25429,0
0.13701,0.25559,0
0.13433,0.24958,0
0.12945,0.24747,0
0.11755,0.25782,0
0.12413,0.25722,0
0.1219,0.25635,0
0.13058,0.26062,0
0.13566,0.24128,0
0.12284,0.25578,0
0.14475,0.25361,0
0.13169,0.24607,0
0.11848,0.25201,0
0.12975,0.25697,0
0.13749,0.25537,0
0.13215,0.25773,0
0.13042,0.26123,0
0.12758,0.25181,0
0.12536,0.25151,0
0.12666,0.26083,0
0.12709,0.25826,0
0.13467,0.23667,0
0.129,0.25141,0
0.134,0.25367,0
0.13391,0.25175,0
0.13159,0.25163,0
0.12587,0.25347,0
0.12781,0.25045,0
0.13016,0.25363,0
0.12527,0.2605,0
0.12574,0.24457,0
0.128,0.24352,0
0.12734,0.25804,0
0.12696,0.24879,0
0.13301,0.24536,0
0.13359,0.25751,0
0.12729,0.26055,0
0.12626,0.24807,0
0.12324,0.25491,0
0.11963,0.2535,0
0.11484,0.24663,0
0.13105,0.25102,0
0.14138,0.25344,0
0.13574,0.24843,0
0.12525,0.25939,0
0.1226,0.25099,0
0.12955,0.24603,0
0.13708,0.25073,0
0.12519,0.24085,0
0.12373,0.25743,0
0.12712,0.25386,0
0.13417,0.2435,0
0.11602,0.24502,0
0.12874,0.2491,0
0.12878,0.23776,0
0.12228,0.24634,0
0.12812,0.25828,0
0.12704,0.25056,0
0.12461,0.24809,0
0.14134,0.2476,0
0.13446,0.25386,0
0.12564,0.25056,0
0.11927,0.24159,0
0.12284,0.24308,0
0.12996,0.24527,0
0.12959,0.24557,0
0.12721,0.25239,0
0.12324,0.24861,0
0.13124,0.2432,0
0.12953,0.24686,0
0.1218,0.24632,0
0.12813,0.24781,0
0.12899,0.2536,0
0.13185,0.25395,0
0.12648,0.24656,0
0.1289,0.25425,0
0.13364,0.25943,0
0.12698,0.24586,0
0.12686,0.25707,0
0.12391,0.25233,0
0.12576,0.25403,0
0.12307,0.24564,0
0.12576,0.26299,0
0.11823,0.24548,0
0.12915,0.24065,0
0.12282,0.25016,0
0.12652,0.24755,0
0.126,0.2462,0
0.12548,0.24762,0
0.13075,0.26302,0
0.11969,0.25481,0
0.11621,0.25288,0
0.11694,0.25227,0
0.13119,0.25346,0
0.12992,0.25151,0
0.11537,0.2555,0
0.12793,0.25055,0
0.13299,0.24202,0
0.12927,0.25489,0
0.13472,0.24329,0
0.12478,0.24832,0
0.12135,0.24851,0
0.12073,0.24531,0
0.11798,0.2506,0
0.12644,0.24916,0
0.12365,0.25313,0
0.12931,0.24431,0
0.12377,0.24369,0
0.12724,0.2606,0
0.12661,0.25898,0
0.13217,0.24578,0
0.12059,0.25529,0
0.12246,0.25702,0
0.12482,0.25374,0
0.12619,0.26589,0
0.12748,0.25242,0
0.1193,0.24851,0
0.12746,0.24863,0
0.11917,0.25848,0
0.14067,0.25688,0
0.13002,0.25192,0
0.11536,0.2513,0
0.12747,0.25479,0
0.13547,0.24268,0
0.12543,0.25387,0
0.13847,0.24563,0
0.12824,0.24413,0
0.12418,0.25133,0
0.12405,0.25919,0
0.12932,0.25153,0
0.11655,0.2418,0
0.12143,0.25314,0
0.11845,0.24924,0
0.12502,0.2429,0
0.13091,0.25376,0
0.12903,0.248,0
0.12974,0.25429,0
0.11921,0.25437,0
0.13101,0.24415,0
0.12724,0.24129,0
0.12598,0.25266,0
0.12987,0.26051,0
0.12733,0.25254,0
0.13213,0.25272,0
0.12693,0.24692,0
0.12383,0.24072,0
0.12411,0.25548,0
0.13305,0.2611,0
0.12837,0.24905,0
0.12074,0.25721,0
0.12565,0.24654,0
0.12243,0.2489,0
0.12287,0.24494,0
0.12431,0.25277,0
0.11782,0.24905,0
0.11867,0.25169,0
0.11952,0.24441,0
0.12712,0.244,0
0.13141,0.24472,0
0.12986,0.249,0
0.13434,0.24577,0
0.12155,0.26036,0
0.12525,0.25328,0
0.12573,0.24948,0
0.13874,0.25395,0
0.11818,0.25546,0
0.12518,0.24972,0
0.12767,0.25789,0
0.12619,0.2495,0
0.12453,0.2501,0
0.12461,0.25242,0
0.12755,0.25942,0
0.13466,0.25611,0
0.13129,0.24958,0
0.1262,0.2499,0
0.12757,0.24591,0
0.12315,0.25553,0
0.12752,0.24872,0
0.12866,0.25784,0
0.12738,0.24842,0
0.12941,0.25448,0
0.12516,0.25184,0
0.12747,0.25027,0
0.13497,0.25941,0
0.13778,0.26108,0
0.13221,0.24513,0
0.12473,0.25057,0
0.12503,0.24917,0
0.12323,0.25211,0
0.12356,0.24354,0
0.12262,0.24955,0
0.13289,0.24524,0
0.12986,0.25704,0
0.11426,0.25329,0
0.1234,0.25069,0
0.12717,0.24704,0
0.11805,0.24797,0
0.12473,0.23258,0
0.13208,0.26385,0
0.13087,0.25314,0
0.12562,0.25464,0
0.13875,0.25942,0
0.13534,0.25956,0
0.13302,0.25337,0
0.1194,0.25144,0
0.12384,0.25168,0
0.12803,0.25291,0
0.1189,0.25127,0
0.12841,0.25153,0
0.11874,0.2482,0
0.12114,0.25984,0
0.12689,0.24852,0
0.12984,0.24905,0
0.13545,0.24506,0
0.12916,0.23752,0
0.1236,0.24788,0
0.13049,0.24368,0
0.12896,0.2432,0
0.12709,0.25198,0
0.1329,0.25669,0
0.12414,0.25986,0
0.11823,0.25623,0
0.12775,0.2475,0
0.13425,0.25019,0
0.11759,0.24638,0
0.12829,0.24182,0
0.1205,0.25412,0
0.13563,0.2445,0
0.12084,0.25471,0
0.11601,0.25416,0
0.12524,0.25891,0
0.12231,0.24589,0
0.12997,0.25475,0
0.11537,0.25572,0
0.12713,0.25249,0
0.12338,0.25207,0
0.12808,0.25028,0
0.12486,0.24153,0
0.13075,0.25354,0
0.12949,0.25674,0
0.13596,0.25222,0
0.12709,0.26014,0
0.12006,0.2566,0
0.12614,0.25455,0
0.1269,0.25517,0
0.11567,0.24542,0
0.12385,0.25055,0
0.11581,0.24942,0
0.12402,0.25484,0
0.12183,0.25482,0
0.12223,0.25452,0
0.12755,0.26066,0
0.12165,0.24501,0
0.11653,0.24801,0
0.12985,0.26222,0
0.12889,0.25251,0
0.1327,0.25255,0
0.13455,0.25656,0
0.12538,0.25197,0
0.12304,0.25229,0
0.12253,0.24263,0
0.13212,0.2418,0
0.12,0.25488,0
0.12936,0.24708,0
0.12622,0.24841,0
0.12586,0.23896,0
0.12601,0.25004,0
0.1239,0.2499,0
0.12564,0.2429,0
0.1224,0.24604,0
0.12179,0.24776,0
0.13301,0.24621,0
0.11927,0.25056,0
0.11501,0.24394,0
0.13374,0.24349,0
0.13108,0.25035,0
0.13609,0.25577,0
0.12644,0.25154,0
0.12426,0.25493,0
0.12196,0.25725,0
0.13368,0.25015,0
0.12703,0.25167,0
0.1293,0.23167,0
0.12127,0.2593,0
0.1299,0.24192,0
0.13146,0.25941,0
0.12496,0.25749,0
0.11831,0.24676,0
0.1319,0.25257,0
0.12865,0.2564,0
0.13039,0.25092,0
0.13009,0.25098,0
0.12336,0.23748,0
0.11607,0.25416,0
0.12212,0.25877,0
0.12424,0.24869,0
0.1327,0.24869,0
0.11839,0.24861,0
0.1236,0.25204,0
0.1182,0.25993,0
0.13221,0.25986,0
0.13409,0.25138,0
0.1284,0.24333,0
0.12853,0.25228,0
0.12409,0.25348,0
0.1236,0.23768,0
0.12368,0.24941,0
0.11733,0.2426,0
0.12812,0.24463,0
0.12567,0.25265,0
0.12554,0.25068,0
0.12717,0.25098,0
0.12614,0.2438,0
0.13545,0.25453,0
0.12354,0.26714,0
0.11987,0.2547,0
0.13103,0.24283,0
0.13595,0.24921,0
0.12482,0.25743,0
0.12948,0.24642,0
0.11721,0.23607,0
0.13739,0.25493,0
0.12994,0.24136,0
0.12943,0.25313,0
0.12206,0.257,0
0.12481,0.24388,0
0.12773,0.24721,0
0.11811,0.24618,0
0.13088,0.25114,0
0.13662,0.25239,0
0.1127,0.25401,0
0.13298,0.25165,0
0.13044,0.25829,0
0.12598,0.24957,0
0.13036,0.24919,0
0.11751,0.25539,0
0.11828,0.25525,0
0.10845,0.25142,0
0.12259,0.25826,0
0.1237,0.25438,0
0.12682,0.24556,0
0.11961,0.25428,0
0.12707,0.25092,0
0.12814,0.24114,0
0.1263,0.24866,0
0.12471,0.24885,0
0.12559,0.24912,0
0.12666,0.25653,0
0.13325,0.25616,0
0.13304,0.249,0
0.12818,0.25361,0
0.13496,0.26057,0
0.12742,0.24613,0
0.12945,0.24989,0
0.12854,0.24557,0
0.12467,0.25821,0
0.12876,0.25225,0
0.1225,0.25763,0
0.13267,0.25578,0
0.13076,0.24797,0
0.13056,0.2594,0
0.12465,0.25208,0
0.13534,0.24632,0
0.13211,0.23842,0
0.12635,0.25449,0
0.11994,0.25102,0
0.11439,0.26336,0
0.11988,0.24438,0
0.13357,0.24803,0
0.12123,0.24604,0
0.12857,0.25488,0
0.12768,0.259,0
0.14317,0.24508,0
0.12319,0.25396,0
0.11734,0.25837,0
0.13943,0.24306,0
0.13255,0.25331,0
0.12891,0.25402,0
0.1247,0.24905,0
0.13448,0.25487,0
0.12819,0.24576,0
0.12486,0.25124,0
0.13187,0.25866,0
0.12514,0.25927,0
0.12667,0.24286,0
0.1336,0.24613,0
0.12329,0.25351,0
0.11933,0.25316,0
0.11777,0.26218,0
0.14003,0.24328,0
0.13514,0.25274,0
0.1209,0.24862,0
0.13204,0.24549,0
0.12874,0.24198,0
0.12641,0.25077,0
0.13395,0.25522,0
0.1342,0.25378,0
0.12459,0.25004,0
0.14292,0.24768,0
0.11997,0.25371,0
0.12766,0.25499,0
0.12446,0.24678,0
0.1308,0.24297,0
0.12981,0.24586,0
0.11331,0.24979,0
